gutenberg_id,goodreads_id,goodreads_title,goodreads_author,goodreads_description,goodreads_average_rating,goodreads_rating_dist,goodreads_ratings_count,goodreads_text_reviews_count,goodreads_num_pages,goodreads_publisher,goodreads_language_code,goodreads_image_url,goodreads_small_image_url,goodreads_isbn,goodreads_isbn_13,goodreads_link
30776,48141291,Materials and Methods of Fiction With an Introduction by Brander Matthews,"Clayton Meeker, 1881-1946 Hamilton",,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/48141291-materials-and-methods-of-fiction-with-an-introduction-by-brander-matthew
30777,11517034,A Casa do Saltimbanco,"Stolz, Mme. de",,3.33,5:1|4:5|3:3|2:3|1:0|total:12,12,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,2940012173768,https://www.goodreads.com/book/show/11517034-a-casa-do-saltimbanco
30778,20463988,Rhymes and Meters A Practical Manual for Versifiers,Horatio Winslow,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/20463988-rhymes-and-meters-a-practical-manual-for-versifiers
30779,18619815,Les aventures de Télémaque suivies des aventures d'Aritonoüs,François Fénelon,"Les aventures de Telemaque; suivies des Aventures d'Aristonous (Ed. rev.) / Fenelon; Precede d'une notice sur Fenelon et ""le Telemaque,"" par A. ChassangDate de l'edition originale: 1893Ce livre est la reproduction fidele d'une oeuvre publiee avant 1920 et fait partie d'une collection de livres reimprimes a la demande editee par Hachette Livre, dans le cadre d'un partenariat avec la Bibliotheque nationale de France, offrant l'opportunite d'acceder a des ouvrages anciens et souvent rares issus des fonds patrimoniaux de la BnF.Les oeuvres faisant partie de cette collection ont ete numerisees par la BnF et sont presentes sur Gallica, sa bibliotheque numerique.En entreprenant de redonner vie a ces ouvrages au travers d'une collection de livres reimprimes a la demande, nous leur donnons la possibilite de rencontrer un public elargi et participons a la transmission de connaissances et de savoirs parfois difficilement accessibles.Nous avons cherche a concilier la reproduction fidele d'un livre ancien a partir de sa version numerisee avec le souci d'un confort de lecture optimal. Nous esperons que les ouvrages de cette nouvelle collection vous apporteront entiere satisfaction.Pour plus d'informations, rendez-vous sur <a target=""_blank"" href=""http://www.hachettebnf.fr"" rel=""nofollow"">www.hachettebnf.fr</a>",3.33,5:1|4:2|3:5|2:1|1:0|total:9,7,1,,,fre,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/18619815-les-aventures-de-t-l-maque-suivies-des-aventures-d-aritono-s
30780,16052538,"The First Seventeen Years: Virginia, 1607-1624",Charles E. Hatch,This book was converted from its physical edition to the digital format by a community of volunteers. You may find it for free on the web. Purchase of the Kindle edition includes wireless delivery.,3.63,5:10|4:18|3:22|2:4|1:0|total:54,34,3,140,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/16052538-the-first-seventeen-years
30781,45427018,Dictionnaire raisonné de l'architecture française du XIe au XVIe siècle TI: Tome 1,Eugene Viollet-le-Duc,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/45427018-dictionnaire-raisonn-de-l-architecture-fran-aise-du-xie-au-xvie-si-cle
30782,22926094,Dictionnaire raisonné de l'architecture française du XIe au XVIe siècle 4/9,Eugène-Emmanuel Viollet-le-Duc,Ce livre est une oeuvre du domaine public éditée au format numérique par Ebooks libres et gratuits. L’achat de l’édition Kindle inclut le téléchargement via un réseau sans fil sur votre liseuse et vos applications de lecture Kindle.,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/22926094-dictionnaire-raisonn-de-l-architecture-fran-aise-du-xie-au-xvie-si-cle
30783,8281661,"Dictionnaire Raisonné de L'Architecture Française Du XIE Au XVIe Siècle: Table Analytique Et SynthéTique, Avec Table Alphabétique Des Noms de Lieux Par",Eugène-Emmanuel Viollet-le-Duc,"This is a reproduction of a book published before 1923. This book may have occasional imperfections such as missing or blurred pages, poor pictures, errant marks, etc. that were either part of the original artifact, or were introduced by the scanning process. We believe this work is culturally important, and despite the imperfections, have elected to bring it back into print as part of our continuing commitment to the preservation of printed works worldwide. We appreciate your understanding of the imperfections in the preservation process, and hope you enjoy this valuable book.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,420,Nabu Press,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1142271196,9781142271190,https://www.goodreads.com/book/show/8281661-dictionnaire-raisonn-de-l-architecture-fran-aise-du-xie-au-xvie-si-cle
30784,22926094,Dictionnaire raisonné de l'architecture française du XIe au XVIe siècle 4/9,Eugène-Emmanuel Viollet-le-Duc,Ce livre est une oeuvre du domaine public éditée au format numérique par Ebooks libres et gratuits. L’achat de l’édition Kindle inclut le téléchargement via un réseau sans fil sur votre liseuse et vos applications de lecture Kindle.,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/22926094-dictionnaire-raisonn-de-l-architecture-fran-aise-du-xie-au-xvie-si-cle
30785,8281661,"Dictionnaire Raisonné de L'Architecture Française Du XIE Au XVIe Siècle: Table Analytique Et SynthéTique, Avec Table Alphabétique Des Noms de Lieux Par",Eugène-Emmanuel Viollet-le-Duc,"This is a reproduction of a book published before 1923. This book may have occasional imperfections such as missing or blurred pages, poor pictures, errant marks, etc. that were either part of the original artifact, or were introduced by the scanning process. We believe this work is culturally important, and despite the imperfections, have elected to bring it back into print as part of our continuing commitment to the preservation of printed works worldwide. We appreciate your understanding of the imperfections in the preservation process, and hope you enjoy this valuable book.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,420,Nabu Press,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1142271196,9781142271190,https://www.goodreads.com/book/show/8281661-dictionnaire-raisonn-de-l-architecture-fran-aise-du-xie-au-xvie-si-cle
30786,22926094,Dictionnaire raisonné de l'architecture française du XIe au XVIe siècle 4/9,Eugène-Emmanuel Viollet-le-Duc,Ce livre est une oeuvre du domaine public éditée au format numérique par Ebooks libres et gratuits. L’achat de l’édition Kindle inclut le téléchargement via un réseau sans fil sur votre liseuse et vos applications de lecture Kindle.,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/22926094-dictionnaire-raisonn-de-l-architecture-fran-aise-du-xie-au-xvie-si-cle
30787,22926098,Dictionnaire raisonné de l'architecture française du XIe au XVIe siècle (9/9),Eugène-Emmanuel Viollet-le-Duc,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/22926098-dictionnaire-raisonn-de-l-architecture-fran-aise-du-xie-au-xvie-si-cle
30788,8281661,"Dictionnaire Raisonné de L'Architecture Française Du XIE Au XVIe Siècle: Table Analytique Et SynthéTique, Avec Table Alphabétique Des Noms de Lieux Par",Eugène-Emmanuel Viollet-le-Duc,"This is a reproduction of a book published before 1923. This book may have occasional imperfections such as missing or blurred pages, poor pictures, errant marks, etc. that were either part of the original artifact, or were introduced by the scanning process. We believe this work is culturally important, and despite the imperfections, have elected to bring it back into print as part of our continuing commitment to the preservation of printed works worldwide. We appreciate your understanding of the imperfections in the preservation process, and hope you enjoy this valuable book.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,420,Nabu Press,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1142271196,9781142271190,https://www.goodreads.com/book/show/8281661-dictionnaire-raisonn-de-l-architecture-fran-aise-du-xie-au-xvie-si-cle
30789,8281661,"Dictionnaire Raisonné de L'Architecture Française Du XIE Au XVIe Siècle: Table Analytique Et SynthéTique, Avec Table Alphabétique Des Noms de Lieux Par",Eugène-Emmanuel Viollet-le-Duc,"This is a reproduction of a book published before 1923. This book may have occasional imperfections such as missing or blurred pages, poor pictures, errant marks, etc. that were either part of the original artifact, or were introduced by the scanning process. We believe this work is culturally important, and despite the imperfections, have elected to bring it back into print as part of our continuing commitment to the preservation of printed works worldwide. We appreciate your understanding of the imperfections in the preservation process, and hope you enjoy this valuable book.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,420,Nabu Press,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1142271196,9781142271190,https://www.goodreads.com/book/show/8281661-dictionnaire-raisonn-de-l-architecture-fran-aise-du-xie-au-xvie-si-cle
30790,27575517,Kuningas Richard Toinen,William Shakespeare,"Rikhard II (engl. Richard II) on William Shakespearen historiallinen naytelma Englannin kuningas Rikhard II: sta.""",3.93,5:13663|4:14240|3:9549|2:2550|1:607|total:40609,0,0,122,Createspace Independent Publishing Platform,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1502474859,9781502474858,https://www.goodreads.com/book/show/27575517-kuningas-richard-toinen
30791,20629625,With Joffre at Verdun: A Story of the Western Front,Frederick Sadleir Brereton,,3.00,5:2|4:2|3:4|2:4|1:1|total:13,12,0,,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/20629625-with-joffre-at-verdun
30792,9964816,"Lavengro; the Scholar, the Gypsy, the Priest",Edmund J. Sullivan,,4.00,5:0|4:1|3:0|2:0|1:0|total:1,1,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,2940012712141,https://www.goodreads.com/book/show/9964816-lavengro-the-scholar-the-gypsy-the-priest
30793,36580079,Geschichte von England seit der Thronbesteigung Jakob's des Zweiten. Zweiter Band,Thomas Babington Macaulay,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/36580079-geschichte-von-england-seit-der-thronbesteigung-jakob-s-des-zweiten-zwe
30795,46685620,The Song of Hiawatha: An Epic Poem,Henry Wadsworth Longfellow,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1730749259,9781730749254,https://www.goodreads.com/book/show/46685620-the-song-of-hiawatha
30796,397658,The Dueling Machine,Ben Bova,"Dueling as a means of settling disputes has been revived by the invention of the dueling machine, which allows two adversaries to have at each other in the imaginary world of their choosing, with no danger to either other than humiliation and the loss of the point in dispute—until the Kerak Worlds found a way to kill with the machine. Unless a young Star Watchman can solve the mystery, the warlike Kerak Worlds will gobble up the planets of the Acquataine Cluster, murdering its leaders one at a time, and then be ready for the Terrans themselves... <br /><br />Originally a short piece published as ""The Dueling Machine"" [with Myron R. Lewis] Analog May 1963; also as ""The Perfect Warrior"".",3.57,5:68|4:144|3:158|2:40|1:3|total:413,320,30,256,Berkley,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0425064662,9780425064665,https://www.goodreads.com/book/show/397658.The_Dueling_Machine
30797,6316542,The Thirst Quenchers,Rick Raphael,,3.17,5:1|4:1|3:2|2:2|1:0|total:6,4,1,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0586024026,9780586024027,https://www.goodreads.com/book/show/6316542-the-thirst-quenchers
30798,157455,Sonny's Blues,James Baldwin,"Part of the Penguin 60s series, issued to celebrate 60 years of Penguin books. This collects ""Sonny's Blues"", ""The Rockpile"" and ""Previous Condition"", all taken from Going to Meet the Man (Penguin, 1991).",4.25,5:2204|4:1447|3:638|2:170|1:40|total:4499,4325,200,88,Klett,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337132429l/157455._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337132429l/157455._SX50_.jpg,3125765005,9783125765009,https://www.goodreads.com/book/show/157455.Sonny_s_Blues
30799,38088866,The Gnôsis of the Light,F. Lamplugh,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/38088866-the-gn-sis-of-the-light
30800,19019933,Nature Myths and Stories for Little Children,Flora J. Cooke,"Excerpt from Nature Myths and Stories for Little Children<br /><br />And when we consider that here, too, is the key which unlocks so much of the best in art and litera ture, we feel that we cannot rank too highly the importance of the myth in the primary schoolroom.<br /><br />For instance the child has been observing, read ing, and writing about the sun, the moon, the direction of the wind, the trees, the ﬂowers, or the forces that are acting around him. He has had the songs, poems, and pictures connected with these lessons to further enhance his thought, inter est, and observation.<br /><br />He is, now given a beautiful myth. He is not expected to interpret it. It is presented for the same purpose that a good picture is placed before him. He feels its beauty, but does not analyze it.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works.",3.38,5:1|4:1|3:6|2:0|1:0|total:8,8,0,,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19019933-nature-myths-and-stories-for-little-children
30802,34911664,"Commentaries on the Laws of England, Book the First",William Blackstone,"Commentaries on the Laws of England, Book the First by Sir William Blackstone",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,400,Createspace Independent Publishing Platform,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492911923l/34911664._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492911923l/34911664._SX50_.jpg,1545225877,9781545225875,https://www.goodreads.com/book/show/34911664-commentaries-on-the-laws-of-england-book-the-first
30803,36692833,Books Before Typography A Primer of Information About the Invention of the Alphabet and the History of Book-Making up to the Invention of Movable Types Typographic Technical Series for Apprentices #49,Frederick William Hamilton,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/36692833-books-before-typography-a-primer-of-information-about-the-invention-of-t
30804,39519517,"Applied Design for Printers: A Handbook of the Principles of Arrangement, with Brief Comment on the Periods of Design Which Have Most Strongly Influenced Printing (Classic Reprint)",Harry Lawrence Gage,"Excerpt from Applied Design for Printers: A Handbook of the Principles of Arrangement, With Brief Comment on the Periods of Design Which Have Most Strongly Influenced Printing<br /><br />Due credit must be paid to Mr. Ernest Allen Batch elder, who first devoted his pen and brush directly to the printer's problem in design, and who in turn gives honor to the inﬂuence of Mr. Denman Ross. Neither has expressed a method but has graphically analyzed the attitude of mankind during successive epochs toward those matters which deal with beauty.<br /><br />It is to be hoped that this little book may serve as a simple guide and as a stimulant toward an extended study of the larger attributes of printing which are not concerned with utility alone. H. L. G.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,86,Forgotten Books,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546341402l/39519517._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546341402l/39519517._SX50_.jpg,028264458X,9780282644581,https://www.goodreads.com/book/show/39519517-applied-design-for-printers
30805,24266991,Espada da Justiça Sobre os Reos do Horroroso Delicto Praticado no Navio Pelos que Morreraõ Enforcados aos 14 de Agosto de 1781,José Daniel Rodrigues da Costa,,3.00,5:0|4:0|3:1|2:0|1:0|total:1,1,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/24266991-espada-da-justi-a-sobre-os-reos-do-horroroso-delicto-praticado-no-navio
30806,34482058,Apontamentos para a Biographia do Cidadão José da Silva Passos,Manuel Joaquim Pereira Da Silva,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/34482058-apontamentos-para-a-biographia-do-cidad-o-jos-da-silva-passos
30807,11846590,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 1",Robert Louis Stevenson,An Inland Voyage / Travels with a Donkey / A Mountain Town in France / Edinburgh Picturesque Notes,4.25,5:5|4:5|3:2|2:0|1:0|total:12,8,0,,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/11846590-the-works-of-robert-louis-stevenson---swanston-edition-vol-1
30808,20513800,History of Farming in Ontario,Charles Canniff James,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/20513800-history-of-farming-in-ontario
30809,20485312,Aunt Charlotte's Stories of Greek History,Charlotte Mary Yonge,"This is a reproduction of a book published before 1923. This book may have occasional imperfections such as missing or blurred pages, poor pictures, errant marks, etc. that were either part of the original artifact, or were introduced by the scanning process. We believe this work is culturally important, and despite the imperfections, have elected to bring it back into print as part of our continuing commitment to the preservation of printed works worldwide. We appreciate your understanding of the imperfections in the preservation process, and hope you enjoy this valuable book.",4.14,5:2|4:4|3:1|2:0|1:0|total:7,6,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/20485312-aunt-charlotte-s-stories-of-greek-history
30810,19005847,The Wolf Patrol A Tale of Baden-Powell's Boy Scouts,John Finnemore,"John Finnemore (1863-1915) was a British school teacher and writer of fictional novels and history and geography texts of countries - most are for younger readers. Finnemore contributed stories to popular boys' magazines of his time such as Boy's Own Paper and Boys' Realm but he is best remembered for his books about Teddy Lester and his friends at Slapton, a fictitious English public school. The stories have a strong sporting focus, with Lester excelling at rugby, cricket and other games. He also wrote a few adult novels. His works include: Boys and Girls of Other Days (1898), The Red Men of the Dusk (1899), Two Boys in War-Time (1900), The Lover Fugitives (1901), Men of Renown: King Alfred to Lord Roberts (1902), The Story of a Scout (1903), In the Trenches: The Adventures of a Rifleman in the Crimea (1904), Children of Empire (1905), Black's Literary Readers (1906), The Secret Entrance (1907), Italy (1907) and The Wolf Patrol: A Tale of Baden-Powell's Boy Scouts (1908).",3.64,5:6|4:4|3:11|2:0|1:1|total:22,20,0,,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19005847-the-wolf-patrol-a-tale-of-baden-powell-s-boy-scouts
30811,16341,"The Moving Finger (Miss Marple, #4)",Agatha Christie,"The placid village of Lymstock seems the perfect place for Jerry Burton to recuperate from his accident under the care of his sister, Joanna. But soon a series of vicious poison-pen letters destroys the village's quiet charm, eventually causing one recipient to commit suicide. The vicar, the doctor, the servants—all are on the verge of accusing one another when help arrives from an unexpected quarter. The vicar's houseguest happens to be none other than Jane Marple.",3.85,5:6231|4:10125|3:7294|2:1088|1:157|total:24895,19313,1046,299,Harper Collins,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1396227246l/16341._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1396227246l/16341._SY75_.jpg,0007120842,9780007120840,https://www.goodreads.com/book/show/16341.The_Moving_Finger
30812,14296722,With the French in France and Salonika,Richard Harding Davis,"Richard Harding Davis (1864-1916) was a popular writer of fiction and drama, and a journalist famous for his coverage of the Spanish-American War, the Second Boer War, and the First World War. Davis, a managing editor of Harper's Weekly, was one of the world's leading war correspondents at the time of the Second Boer War in South Africa. As an American, he had the unique opportunity to see the war first-hand from both the British and Boer perspectives. Davis also worked as a reporter for the New York Herald, The Times, and Scribner's Magazine. Despite his alleged association with Yellow journalism, his writings of life and travel in Central America, the Caribbean, Rhodesia, South Africa during the Second Boer War, and his coverage of the Salonika Front of the First World War have remained a vivid portrait of the time. His works include Gallegher (1891), The Rulers of the Mediterranean (1894), About Paris (1895), Our English Cousins (1894), Captain Macklin (1902), Once Upon a Time (1910), The Boy Scout (1914), The Red Cross Girl (1912) and Peace Manoeuvres (1914).",3.70,5:3|4:2|3:4|2:1|1:0|total:10,1,0,152,Dodo Press,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1409992357,9781409992356,https://www.goodreads.com/book/show/14296722-with-the-french-in-france-and-salonika
30813,26031956,"Notes and Queries, Number 234, April 22, 1854 A Medium of Inter-communication for Literary Men, Artists, Antiquaries, Genealogists, etc.",Various,,4.00,5:0|4:1|3:0|2:0|1:0|total:1,1,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/26031956-notes-and-queries-number-234-april-22-1854-a-medium-of-inter-communic
30814,12535501,Die Colonie. Zweiter Band. Brasilianisches Lebensbild,Friedrich Gerstäcker,Nicht-exklusives Verkaufsrecht für: Gesamte Welt.,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3655293666,9783655293669,https://www.goodreads.com/book/show/12535501-die-colonie-zweiter-band-brasilianisches-lebensbild
30815,9501934,The Hate Disease,Murray Leinster,"Dr. Calhoun and his pet tormal Murgatroyd work for the Interstellar Medical Service making routine public health inspections on far-flung colonial planets. When they reach Tallien Three they are greeted with a rocket attack by the Paras, a mutated form of human rapidly replacing the “normals”. The normals think it’s a pandemic of demonic possession but Calhoun has his doubts. If he can keep from turning into a Para, or being assassinated by them he just might figure this thing out.",3.61,5:10|4:23|3:24|2:5|1:0|total:62,46,3,,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/9501934-the-hate-disease
30816,1953,A Tale of Two Cities,Charles Dickens,"<b>
  <i>'Liberty, equality, fraternity, or death; -- the last, much the easiest to bestow, O Guillotine!'</i>
