gutenberg_id,goodreads_id,goodreads_title,goodreads_author,goodreads_description,goodreads_average_rating,goodreads_rating_dist,goodreads_ratings_count,goodreads_text_reviews_count,goodreads_num_pages,goodreads_publisher,goodreads_language_code,goodreads_image_url,goodreads_small_image_url,goodreads_isbn,goodreads_isbn_13,goodreads_link
40489,2476423,"Theory Of Suicide [In Japanese Language] / Le Suicide, étude De Sociologie",Takashi Miyajima,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,4122012562,9784122012561,https://www.goodreads.com/book/show/2476423.Theory_Of_Suicide_In_Japanese_Language_Le_Suicide_tude_De_Sociologie
40490,22040078,The White Canoe And other Verse,Alan Sullivan,,3.00,5:0|4:0|3:1|2:0|1:0|total:1,1,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/22040078-the-white-canoe-and-other-verse
40491,20339918,The Red Lottery Ticket,Fortuné du Boisgobey,,3.43,5:1|4:3|3:1|2:2|1:0|total:7,6,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/20339918-the-red-lottery-ticket
40492,30655897,Sylvie: souvenirs du Valois,"Gérard de, 1808-1855 Nerval",,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/30655897-sylvie
40493,18912218,The King of Diamonds A Tale of Mystery and Adventure,Louis Tracy,This book was converted from its physical edition to the digital format by a community of volunteers. You may find it for free on the web. Purchase of the Kindle edition includes wireless delivery.,4.08,5:19|4:20|3:9|2:3|1:0|total:51,43,2,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/18912218-the-king-of-diamonds-a-tale-of-mystery-and-adventure
40495,382787,The Ordeal of Elizabeth Marsh: A Woman in World History,Linda Colley,,3.39,5:64|4:143|3:141|2:60|1:22|total:430,341,66,363,,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,037542153X,9780375421532,https://www.goodreads.com/book/show/382787.The_Ordeal_of_Elizabeth_Marsh
40496,10254135,"Histoire Amoureuse Des Gaules Suivie Des Romans Historico-Satiriques Du Xviie Siecle, Tome I",Roger de Rabutin de Bussy,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2819924484,9782819924487,https://www.goodreads.com/book/show/10254135-histoire-amoureuse-des-gaules-suivie-des-romans-historico-satiriques-du
40497,23905427,The Prairie Schooner,William Francis Hooker,,3.31,5:2|4:5|3:5|2:4|1:0|total:16,16,2,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/23905427-the-prairie-schooner
40498,32361684,Curiosities of Civilization,Andrew 1819-1876 Wynter,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,Wentworth Press,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479597294l/32361684._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479597294l/32361684._SY75_.jpg,1361672676,9781361672679,https://www.goodreads.com/book/show/32361684-curiosities-of-civilization
40499,11209125,Abridgment of the Debates of Congress from 1789-1856: From Gales and Seaton's Annals of Congress (1857),Thomas Hart Benton,"From Their Register Of Debates; And From The Official Reported Debates, By John C. Rives.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,748,Kessinger Publishing,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1163956716,9781163956717,https://www.goodreads.com/book/show/11209125-abridgment-of-the-debates-of-congress-from-1789-1856
40500,40650986,Leatherface A Tale of Old Flanders,HardPress,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/40650986-leatherface-a-tale-of-old-flanders
40501,7511630,The Blower of Bubbles,Arthur Beverley Baxter,"This early works is a fascinating novel of the period and still an interesting read today. Many of the earliest books, particularly those dating back to 1900's and before, are now extremely scarce and increasingly expensive. We are republishing these classic works in affordable, high quality, modern editions, using the original text and artwork.",5.00,5:1|4:0|3:0|2:0|1:0|total:1,1,0,344,Read Books,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1444631829,9781444631821,https://www.goodreads.com/book/show/7511630-the-blower-of-bubbles
40502,44877602,"The Brownies and Prince Florimel; Or Brownieland, Fairyland, and Demonland",Palmer Cox,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,254,Wentworth Press,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0530776790,9780530776798,https://www.goodreads.com/book/show/44877602-the-brownies-and-prince-florimel-or-brownieland-fairyland-and-demonla
40503,19320077,History of the State of California From the Period of the Conquest by Spain to her Occupation by the United States of America,John  Frost,,3.67,5:1|4:2|3:3|2:0|1:0|total:6,6,1,,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19320077-history-of-the-state-of-california-from-the-period-of-the-conquest-by-sp
40504,4006858,Ginger Snaps,Cathy Cassidy,"Gone are the days when Ginger was an outsider, always on the fringes of friendship. She's swapped puppy fat and pigtails for make-up and hair straighteners and never looked back - until now. Ginger and Shannon are best mates, but when they befriend lonely Emily, everything changes. Even the saxophone-playing boy in the trilby hat can't help - he's part of the problem...Are Ginger and Shannon drifting apart or can they stay best friends forever? A gorgeously tender-hearted story about secrets, friends and fitting in from the new queen of tween, Cathy Cassidy. This book is sure to ring true with readers of 8-13.",4.02,5:1933|4:1604|3:1105|2:267|1:69|total:4978,4383,150,229,PuffinBooks,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327522558l/4006858._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327522558l/4006858._SY75_.jpg,0141383275,9780141383279,https://www.goodreads.com/book/show/4006858-ginger-snaps
40505,21206888,Scurvy Past and Present,Alfred Fabian Hess,,3.00,5:0|4:0|3:1|2:0|1:0|total:1,1,0,,,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463192254l/21206888._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463192254l/21206888._SY75_.jpg,,,https://www.goodreads.com/book/show/21206888-scurvy-past-and-present
40507,17722375,"The Challenge of the Dead - A Vision of the War and the Life of the Common Soldier in - France, Seen Two Years Afterwards Between August and - November, 1920",Stephen    Graham,"Excerpt from The Challenge of the Dead: A Vision of the War and the Life, of the Common Soldier in France, Seen Two Years Afterwards Between, August and November, 1920<br /><br />The cobbled way to Bruges is not marked by destruction. The trees give shade, the houses stand, the fields are ploughed. Alice in an estaminet says she learned French from the French prisoners kept there - her bar used to be crowded with them. The Belfry of Bruges stands against the sky ahead - as if lifted out of the plain up to heaven itself.<br /><br />You cross a canal which looks like a moat, and are in Bruges itself, a perfectly whole, undamaged, serene and peaceful city. Trams, shops, carts pulled by dogs, rows of estaminets, old gateways, old churches, and then the Grande Place. The broad market-place is empty, but one sits facing the great tower and listens to the ever-repeating chimes of the bells - silver in the evening hour. It is - no, it is impossible - yes, it is The Rosary which is being played by the bells.",4.33,5:2|4:0|3:1|2:0|1:0|total:3,1,0,52,Emereo Publishing,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370229753l/17722375._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370229753l/17722375._SX50_.jpg,1486447171,9781486447176,https://www.goodreads.com/book/show/17722375-the-challenge-of-the-dead---a-vision-of-the-war-and-the-life-of-the-comm
40508,19358539,True Stories of Girl Heroines,Evelyn Everett-Green,"Inez sprang to her feet, the rich southern blood receding for a moment from her cheek, as those words fell upon her ears-words of such fearful significance to the Christian inhabitants of the Moorish territory along the Sierra Nevada. ""Juana, what mean you? Speak, girl! What have you heard? What have you seen?"" Juana's face had been white when she came bursting in upon her young mistress; she held her hand to her side; her breath came and went in great gasps; yet already she was recovering the power of speech, and she seized Inez by the arm. ""Mistress, they are below already; they are robbing the house. Can you not hear them? When they have taken the wine and the oil they will come hither and murder us!"" Inez held her breath to listen. Yes, there were sounds from below-sounds of voices-loud, threatening voices, and the laughter of men assured of victory. Juana, the maid, spoke in a fierce whisper. Fear was receding. The high courage which comes to weak women in the hour of extremest need possessed the hearts alike of mistress and maid.",3.33,5:3|4:4|3:2|2:0|1:3|total:12,11,1,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19358539-true-stories-of-girl-heroines
40509,25033739,"Punch, or the London Charivari, Vol. 107, July 28th 1894",Various,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/25033739-punch-or-the-london-charivari-vol-107-july-28th-1894
40510,1788537,The Watcher And Other Weird Stories,J. Sheridan Le Fanu,,3.77,5:7|4:14|3:7|2:2|1:1|total:31,13,1,,Arno Press,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0405092415,9780405092411,https://www.goodreads.com/book/show/1788537.The_Watcher_And_Other_Weird_Stories
40511,31027447,"Commander Lawless V.C.: Being the Further Adventures of Frank H. Lawless, Until Recently a Lieutenant in His Majesty's Navy",Rolf Bennett,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,190,Palala Press,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1356272754,9781356272754,https://www.goodreads.com/book/show/31027447-commander-lawless-v-c
40512,13519254,"Hyvästi, Eeva! (Eeva, #4)",Mary Marck,,3.42,5:0|4:5|3:7|2:0|1:0|total:12,12,1,124,Otava,fin,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331378454l/13519254._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331378454l/13519254._SX50_.jpg,9511066900,9789511066903,https://www.goodreads.com/book/show/13519254-hyv-sti-eeva
40513,19311513,"Danes, Saxons and Normans or, Stories of our ancestors",John G. Edgar,,3.86,5:8|4:11|3:8|2:2|1:0|total:29,24,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19311513-danes-saxons-and-normans-or-stories-of-our-ancestors
40514,29663233,Minority Report of the Committee on Railways in Relation to the Hoosac Tunnel - Scholar's Choice Edition,Erastus Payson Carpenter,"<br /> This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. <br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.<br /><br />",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,68,Scholar's Choice,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1296122808,9781296122805,https://www.goodreads.com/book/show/29663233-minority-report-of-the-committee-on-railways-in-relation-to-the-hoosac-t
40515,18947722,"Elijah the Tishbite Miscellaneous Writings of C. H. Mackintosh, volume V",Charles Henry MacKintosh,,4.20,5:2|4:2|3:1|2:0|1:0|total:5,3,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/18947722-elijah-the-tishbite-miscellaneous-writings-of-c-h-mackintosh-volume-v
40516,25009262,La civilisation japonaise conférences faites à l'école spéciale des langues orientales,Léon Louis Lucien Prunol de Rosny,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/25009262-la-civilisation-japonaise-conf-rences-faites-l-cole-sp-ciale-des-lang
40517,20577047,A Bottle in the Smoke A Tale of Anglo-Indian Life,Janet Milne Rae,,1.00,5:0|4:0|3:0|2:0|1:1|total:1,1,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/20577047-a-bottle-in-the-smoke-a-tale-of-anglo-indian-life
40518,38299398,"The Bath Keepers, or Paris in Those Days, Vol. 2 (Classic Reprint)",Paul de Kock,"Excerpt from The Bath Keepers, or Paris in Those Days, Vol. 2<br /><br />He has gone back, father; for it is very late. It is time for everyone to be getting to bed, and you will do well to go; you are not thirsty now - you have drunk enough.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,418,Forgotten Books,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518367941l/38299398._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518367941l/38299398._SX50_.jpg,0483918253,9780483918252,https://www.goodreads.com/book/show/38299398-the-bath-keepers-or-paris-in-those-days-vol-2
40519,39620959,The Captain of the Janizaries; A Story of Times of Scanderberg and the Fall of Constantinople,James Meeker Ludlow,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,418,Palala Press,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523191849l/39620959._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523191849l/39620959._SX50_.jpg,1378051238,9781378051238,https://www.goodreads.com/book/show/39620959-the-captain-of-the-janizaries-a-story-of-times-of-scanderberg-and-the-f
40520,298568,"Night of the Soul Stealer (The Last Apprentice / Wardstone Chronicles, #3)",Joseph Delaney,"It's going to be a long, hard, cruel winter. And there couldn't be a worse place to spend it than up on Anglezarke.<br /><br />Thomas Ward is the apprentice for the local Spook, who captures witches and drives away ghosts. As the weather gets colder and the nights draw in, the Spook receives an unexpected visitor. Tom doesn't know who the stranger is or what he wants, but the Spook suddenly decides it's time to travel to his winter house, Anglezarke. Tom has heard it will be a bleak, forbidding place, and that menacing creatures are starting to stir somewhere on the moors nearby.<br /><br />Can anything prepare Tom for what he finds there? What if the rumors about the evil beast called the Golgoth are true? And how much danger will Tom be in if the secrets the Spook has been trying to hide from the world are revealed?",4.14,5:10459|4:9153|3:4896|2:721|1:227|total:25456,21521,496,489,Greenwillow Books,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0060766247,9780060766245,https://www.goodreads.com/book/show/298568.Night_of_the_Soul_Stealer
40521,38940699,"An Etymological Dictionary of the Scottish Language: In Which the Words Are Explained in Their Different Senses, Authorized by the Names of the Writers by Whom They Are Used, or the Titles of the Works in Which They Occur, and Deduced from Their Originals",John Jamieson,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",4.12,5:4|4:1|3:3|2:0|1:0|total:8,0,0,460,Sagwan Press,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,137703609X,9781377036090,https://www.goodreads.com/book/show/38940699-an-etymological-dictionary-of-the-scottish-language
40522,20494334,Yorkshire Family Romance,Frederick Ross,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/20494334-yorkshire-family-romance
40523,34846252,Die Osternacht - Erste Abtheilung,Leopold Schefer,Novelle über ein Hochwasser in Rheinland-Pfalz.,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,ger,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/34846252-die-osternacht---erste-abtheilung
40524,27706441,Die Osternacht - Zweite Abtheilung,Leopold Schefer,Novelle über ein Hochwasser in Rheinland-Pfalz.,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,110,Createspace Independent Publishing Platform,ger,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1514138190,9781514138199,https://www.goodreads.com/book/show/27706441-die-osternacht---zweite-abtheilung
40525,20489535,Kathie's Soldiers,Amanda Minnie Douglas,"Excerpt from <i>Kathie's Soldiers</i>:<br /><br />""Hurrah"" exclaimed Robert Alston, swinging his hat in the air, as he came up the path; ""hur rah! There 's going to be a draft at Brookside! Won't it be jolly?""<br /><br />The group assembled glanced up at him, a fair, fresh, rosy boy, without any cowardly blood in his veins, as you could easily tell, but given, as such natures often are, to underrating the silent bravery of others.""",2.17,5:0|4:0|3:1|2:5|1:0|total:6,5,0,,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/20489535-kathie-s-soldiers
40526,11918907,The Chronicles of Rhoda,Florence Tinsley Cox,"Look inside the book:<br /><br />'Dear Lily-Ann, ' I said, piteously,40 'if I go right to sleep by myself, so you can get your supper, will you chase away the Things and tell the Bear that there is no bad child in this house?' ...When the twins came, hand-in-hand, down the path to see him, he would pat their fat arms through the spokes of the gate, but it74 was always I to whom he wished to talk, for I was more of his own age and not a baby like them. ...Evelyn, too, had all manner of pretty presents laid by for other little girls, quite strange little girls, who did not love her at all so far as I could see, but she never said a word about my present; not even one day when she103 called me into her house and opened her parlor door.",3.00,5:0|4:0|3:2|2:0|1:0|total:2,2,1,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1176249460,9781176249462,https://www.goodreads.com/book/show/11918907-the-chronicles-of-rhoda
40527,21297761,In League with Israel A Tale of the Chattanooga Conference,Annie Fellows Johnston,,4.50,5:1|4:1|3:0|2:0|1:0|total:2,2,1,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/21297761-in-league-with-israel-a-tale-of-the-chattanooga-conference
40528,10543323,Spanish Vistas,George Parsons Lathrop,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,144559952X,9781445599526,https://www.goodreads.com/book/show/10543323-spanish-vistas
40529,19009314,"The Complete Works of Nathaniel Hawthorne, Appendix to Volume XII: Tales, Sketches, and other Papers by Nathaniel Hawthorne with a Biographical Sketch ... Biographical Sketch of Nathaniel Hawthorne",George Parsons Lathrop,,3.73,5:12|4:8|3:8|2:2|1:3|total:33,33,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19009314-the-complete-works-of-nathaniel-hawthorne-appendix-to-volume-xii
